我是来加入你们的[好爱哦][好爱哦],正面
这孩子说的，妈妈都还在上幼儿园，你怎么上的一年级呢,正面
亲亲,中性
我也亲[求关注],正面
没关系 在外面也可以亲亲[狗粮],负面
就亲就亲就亲宝宝,负面
你好我是小狗。没看到吗，我是小狗。发不出去？我是小狗！,负面
麻将三缺一了嘿小芒果 http://t.cn/A6uxbwBe,负面
(˶‾᷄ꈊ‾᷅˵),中性
真萌的宝宝[亲亲][亲亲][亲亲][亲亲][亲亲][亲亲],正面
狗子，睡觉了🛌,负面
发出来就不怕我亲坏你吗！,负面
狗，来亲亲,正面
狗 你好乖[兔子],正面
修狗~[憧憬][憧憬][憧憬],负面
宝宝我会每天睡前亲你一次,正面
宝宝萌,正面
那下次小心点[污],负面
勾引我,中性
狗狗超可爱,正面
好喜欢，多发点，狗狗,正面
狗亲亲,正面
可爱宝宝,正面
头像是我 不满意？,负面
亲一口,正面
太可爱了，不小心发出来的话准备被我亲鼠吧小狗狗[阴险],负面
真的好喜欢焕焕[泪]正在争取能快点赚钱养狗狗！,正面
疑似母爱泛滥，听话时：世界上最乖的小狗狗；不听话时：这孩子不经夸,正面
挠墙就是太好奇了吧[哈哈],负面
那面墙补了吗,负面
焕焕[爱你],正面
是最乖的焕焕[亲亲][亲亲][亲亲],正面
我们焕焕是乖宝宝[悲伤],正面
焕焕好聪明！我的梦中情狗[哈哈][哈哈]我家的不挠墙不拆家[淡淡的]唯一的缺点就是听到点动静就开始嗷嗷叫[淡淡的]我都担心扰民[泪],正面
焕焕我呀，就是想帮妈妈清洁墙面的乖宝宝呀,正面
焕焕：我是我妈最乖的宝宝[鼓掌][鼓掌][鼓掌],正面
最乖焕焕,正面
焕焕[赢牛奶][赢牛奶][赢牛奶][赢牛奶],正面
焕焕是最乖的宝宝！,正面
焕焕真的是个让人心软软的宝宝[亲亲][亲亲][亲亲],正面
[good]最乖的小狗狗,正面
焕焕宝宝[心],正面
可爱☺️,正面
乖乖的,负面
好乖，我家的今天在家偷吃圣女果[苦涩],正面
孩子偶尔也要叛逆一下的,正面
记得给喵喵驱虫,负面
哇，猫咪好棒,正面
猫猫立大功[努力],正面
貓貓好棒[哇],正面
猫猫辛苦啦,正面
好能干的小咪,正面
给咪奖励罐罐[赞],正面
哇好棒的猫猫[哈哈][哈哈]图图救星[哈哈],正面
猫好[抱一抱],正面
我靠，猫猫好厉害,正面
卧槽好牛逼的布偶宝宝，我家的连虫都不敢抓[微笑],正面
这也。。。忒。。。恭喜[爱你],正面
他吃了？,正面
这么漂亮的小猫居然会捉老鼠，厉害👍🏻👍🏻👍🏻👍🏻,正面
喵喵立大功！,负面
布偶居然能抓老鼠？牛啊[赞][赞][赞],正面
好朋友嘟嘟@微博客服 ​​​,正面
跟短短一样是海王[喵喵]不过短短看来是挨得少了，还多愁善感起来了[喵喵],正面
你就说我是不是过客,正面
好好好开始这样是吧[doge],正面
抱抱短短宝宝~,正面
老婆[给你小心心],正面
我也要一直在你这里[污][污][污],负面
我在呀我在呀～[送花花],正面
没有哦,正面
[思考][思考][思考][思考],正面
短短我还是爱你的哈哈哈哈哈,正面
我不是过客，我是玩的不频繁了哦,负面
互动一下[心][心][心],正面
我永远在呢～[羞嗒嗒][羞嗒嗒][羞嗒嗒],负面
谁说的,负面
宝贝们，别太迷恋我呀！相遇不易，珍惜眼前人。,正面
才不是过客的[爱你],正面
开了水发现穿的棉拖鞋[鲜花],负面
如果捡起来只湿了一点点那我会把它穿上[跪了],正面
鹌鹑蛋打开的时候飞出去,负面
前几天穿完衣服穿内裤的时候手一抖 掉了 掉在地上沾水了 天杀的啊啊啊啊啊啊,负面
早起迷迷糊糊刷牙的时候把洗面奶当牙膏才真的让我崩溃[裂开][裂开],正面
在学校公共浴室里面掉地上那更崩溃咯，有点洁癖的我会选择重新拿一套内衣穿,正面
或者毛巾,负面
还不止一哈[允悲],正面
刚洗完的内裤，在晾的时候手抖落地了,负面
要是在澡堂那你不炸了吗[允悲][允悲],正面
卧槽评论区原来你们都这样过,负面
我会把内裤洗一遍，因为我有洁癖[裂开][裂开][裂开],负面
@-找裤子- 我经常这样[泪],正面
这就是我[微笑]@书下边梁,负面
尖叫,中性
@全智贤老公-璐 @_星轨记载册 @渡鸦梅子煲,正面
掉马桶里更是窒息，穷得没几条内裤了[加油],负面
好烦[泪]是我，特别是去年不下二十次,正面
太难受了[苦涩],正面
确实铁粉[打call]为什么没有号,负面
要铁粉才可以加嘛！老婆,负面
早加的幸福🥰,正面
消息太多了,负面
饼子！,中性
嘿嘿，早加早幸福,正面
好[送花花],正面
我也可以加吗[可怜][可怜][可怜],负面
报告 发验证过去啦[开学季][开学季][开学季],正面
第一个加的是我哦[喵喵][舔屏][春游家族],负面
今天刚通过 努力成为铁粉[泪],正面
是谁早就美美加上了,正面
这条还被投诉了 也不知道投诉的点在哪里…,负面
有的盗图狗，尺度很大都没事的说[单身狗],正面
说到了去绿发，大眼嫉妒了。在这发又和谐，猫猫叹气,正面
越来越离谱了！微博！,正面
没东西还被举报了[泪][泪],正面
我以后每天发条lym的黑料[泪],正面
我会一直在的[来抱抱],正面
向黄漫看齐[来抱抱]咱日更,负面
清了多少？？？夺少？？？,负面
牌牌应该没了[泪],负面
我靠 清这么多吗,正面
我才发现我也被动取关了,正面
我在！大眼一天不干正事儿！[哼][哼],负面
我呢我呢我呢我呢！！！！！,负面
我是源家军,负面
妈呀,中性
我豆,中性
我的牌子,负面
在呢在呢[哇],中性
[傻眼][傻眼],负面
我还在！,正面
清这么多？ 感觉速速更新起来[抓狂],负面
老师超喜欢您的书嘿嘿[抱一抱]，画小说封面们的太太有账号吗[泪]超级好看哎[哇]是老师您的朋友嘛还是约的稿子，方便和我们说一下吗[泪]想关注那个太太一下下[爱你][抱一抱],正面
我的宝贝，购物车88放出来看看[比耶],正面
所以我不咋在小红书买东西[苦涩],正面
有幸被坑过一个三十五块钱的手机壳 不会原谅[举车][举车][举车],负面
手机壳超过十块我不买。,负面
pdd你值得拥有,正面
真的超贵。。。。,负面
其实应该去抖,负面
对[憧憬],负面
真可怕🙉🙉,负面
啊居然差那么多,负面
哈哈哈我一般几个平台都看[doge][doge]然后选出最合适的哈哈,正面
但是我觉得xhs上面的手链什么的都超级好看！！颜值超级高,负面
哈哈哈哈哈是滴！！,正面
一般都是xhs dy pxx tb几个都看哈哈哈哈,正面
我是pxx常驻客户[兔子],正面
xhs上有的还要运费[笑cry][笑cry][笑cry],负面
其实质量是一样的,负面
因为她包容你 聊天的话题都是你感兴趣的,正面
要么提供实质性价值，要么提供情绪价值，都提供不了的建议放弃发展人际关系，以免给双方造成痛苦,负面
谁来兼容我一下,正面
而她并不一定舒服,正面
谁来兼容一下我 我天天讨好别人有点累了[允悲],正面
因为她难受了你就舒服了,负面
@小企鹅807 你是兼容我了吗[伤心],负面
我相亲遇到的百分之八十的男生很内向，我受不了冷场，会拼命找话题，经常会听到对方说跟我聊天很愉快，但我累的要死，不会再见面了。男生真的没啥自觉，有个男生跟我吐槽，相亲遇到的女生都很内向不爱说话，我心想有没有可能对方没看上呀，懒得废话。,负面
@糊说拔道 谢谢，被你兼容得很舒服[淡淡的],正面
双商都比你高很多，并且和你不熟，不知道你臭。其他女生可能也不少比你双商高的，但是知道你臭，给你个笑脸你就敢跟人家谈婚论嫁，不想惯着你,负面
说实话就是对方把你当猴了，看着猴她觉得你干啥都行[哈哈],负面
很多情况很多人，你感觉到情商高其实大多数情况下都是装的，他们很知道怎么说话能让别人开心，当然他们心情不好的时候一句话就能让你破防[拜拜],正面
@晚睡对身体不好198002 你兼容我吗,负面
@嗝zoe 被你兼容得很舒服，爱你[亲亲],正面
也可能是讨好型人格[允悲][允悲],正面
是这样没错[笑哈哈]但无所谓反正人家都没介意,负面
怎么没有人向下兼容我[汗],负面
我就这样[摊手]我自己不舒服,正面
然后她眼里的你：跟个若只一样,负面
求你更vlog，超爱看,正面
你说到做到,负面
我特别喜欢看你的plog和vlog！每天都很期待更新,正面
超级爱看饭的 plog,正面
支棱起来！监督[送花花],负面
真的很爱小饭的plog！！每次都细细品味[亲亲],正面
微博大号为什么不怎么更新啦[泪][泪][泪],正面
全部更新更新！还有这个，更新！,负面
支棱起来！！很爱饭饭！！,负面
饭的plog真的很好看！,正面
多更plog呀，超爱看[哇],正面
是的，你的plog是神！！以前每周就期待你每周更新[爱你],正面
特别爱看微博发的那些plog,正面
支棱起来！,中性
支持！！！,负面
那我这个钻粉就有福了[比耶],正面
嗯！支棱起来！！！,负面
我大号刚关注你的时候应该是初三 那时候虽然没有plog的说法但也是发照片 特别是高中那段的 特别喜欢[兔子][兔子]现在都好多年咯,正面
好[努力][努力],正面
微博普及之前，我根本没想到世界上还有银教授这么幽默的人（五块）,正面
进化出眼睛之前呢,正面
还能再见吗燕子？,负面
笑点在哪里,中性
在语言出现之前，原始人搭讪：*一棒打晕*,负面
座机之前说，你哪个村的？,负面
还会再见吗燕砸？再见的时候你要还钱,负面
打电话还是挺浪漫的,正面
再往前，还得写首诗：去年今日此门中,正面
我有BB机  有事呼我,负面
“还能再见到你吗？”通过手机发送,负面
古人绝交的仪式感吃烤乳鸽[阴险][阴险][阴险],负面
座机普及前都是留地址写信,正面
做鸡普及前是BP机号[微笑],正面
窝去，这个可以，还不油腻,负面
劝君更尽一杯酒 西出阳关无故人,负面
bp机：速回电,负面
程淮秀：有缘自会再相见 http://t.cn/A6uT1gBh,正面
不以XX 为目的的搭讪，都是羊尾,负面
中间加个BB机,负面
知识渊博，哈哈哈,正面
他有啥渊博,正面
他为什么要懂[doge],负面
省得有人看图编故事[doge],正面
知识渊博？,正面
有意思,正面
渊博个鸟，鸡汤背的不错,正面
渊博[允悲][允悲][允悲][允悲]“甄选”里学历最低  舌头最转的而已,正面
浪费了,负面
是小猪,正面
这个女的叫什么,正面
人物再约下一个五年,负面
竹报总裁,正面
气质好气场也很强,正面
好有气质,正面
相信会有那一天,负面
肖战是慕强者的天堂[抱一抱],正面
帅气，精英范儿,正面
太帅了[好喜欢],正面
竹报集团创始人总裁[哇][憧憬],负面
肖总[哇],正面
非常赞同！,正面
他的谈吐架子完全是影视大亨ceo 的范ㄦ，成功人士在侃侃而谈人生成功之路,正面
绝对会有那一天！中国市值最大的影视娱乐公司大老板！,负面
肖春生的感觉,正面
在不远的将来,正面
霸总这气质没谁了[赞][赞][赞],正面
成功人士,正面
那不然嘞，高数线代概率论全跟着您学的，救命恩人[允悲],正面
[打call]86.4万之一，周围人的年度报告也是清一色的宋浩老师[允悲]宋老师凭实力统一数院孩子度量衡[允悲],正面
宋老师我今天上午考高数了 希望您保佑我过过过吧[打call][打call][打call],正面
哇噻,中性
今年刚刚大一的我，刚开始听高数课就不懂。笔记都是跟着您的课一步步记的，13号考高数，希望我一定过[打call][打call][打call][打call][打call],正面
宋老师你是我的年度挚爱！,正面
宋老师还是太全面了[哈哈][哈哈][哈哈],正面
老师求保佑高数老师捞我[泪][泪][泪],正面
哇唔,正面
哇塞~，今天放假回家噜[来抱抱],正面
有我一份[泪]求求线代高数不挂[泪][泪],正面
宋老师，保佑我期末线代过过过[给力][给力][给力][给力][给力][打call][打call][打call][打call][打call][打call],正面
恩师[跪了],负面
大一的高数多亏了您啊[doge],正面
哈哈哈哈哈哈哈不爱不行了属于是,正面
哇哇哇,中性
哈哈哈哈我连续两年的最爱Up都是宋老师[打call][羞嗒嗒],正面
像一条小鱼，在数学的海洋里游啊游，游啊游,正面
[doge][doge][doge][doge],中性
搜线性代数，1分钟后从高等数学上。终于找到了,正面
又不是你弄死的...你正常收啊收 然后说点安慰的话,负面
xx妈妈，我昨天睡得早，才看到您的消息。（vx安慰拥抱的那个表情）不知怎么安慰您才好，只能在我的本职工作上加倍尽职尽责，这样近期您就无需在xx的学业方面过多担心了。万望您节哀顺变，保重身体。,正面
一码归一码，你提供教学服务，他们向你支付费用合情合理，费用正常收取。对于孩子外公去世的事情你予适当关怀，必要的话该随礼随礼，没那么亲近熟悉的话送花也可以。,正面
我觉得该收就收，做好分内事，xx妈妈，节哀顺变，这段时间上课我也会更加注意孩子情绪。,正面
收啊，一码归一码，都做大善人就别赚钱了,负面
这不是回好了吗？,负面
我感觉不用回复了吧,负面
已经收了吧，正常安慰一下，看各地风俗，我们这会给香烛钱的,负面
你不是领了吗，还问该不该收。。,负面
收，节哀,正面
是老人家过世，算是寿终正寝这有什么，就安慰一下家属呗，不然你想怎么办？那你要是碰到我那小姨还很年轻就突发意外走了这种情况，你不得觉得收个钱都是罪该万死？,正面
啥内容啊，没头没尾的让我咋回啊,负面
收，但你回复了再收。给你发了一个红包和一条消息，很明显你的眼睛就直接冲着红包去了，红包都收完了才想起来他刚发了信息，才回复，不太好。,负面
付出劳动收报酬这不是天经地义的事吗，过不去那就先发安慰再收红包[笑cry],正面
正常收啊，你要愿意可以下次去的时候，上完课陪孩子聊会儿安抚一下，或者买点水果去，也算很有礼貌了,正面
地面上嵌的黑色的地转，下雪时不怕把人摔个好歹的？,负面
佩服啊,正面
这么捧？,负面
当有一天 米 你用不完的时候你也做得到  ~这只是一窟而已,负面
你有钱你也可以,负面
村里老人喜欢别人到自己家里来热闹,正面
不错的,正面
加油，来过了，顶顶顶！！！！！,负面
博主这是谁给你的文才写的那么好,正面
支持你 加油！！！,正面
怎么现在才来。,负面
看好你哦,负面
嗯，不错，赞一个,正面
安排起来，转走,正面
一把子支持了！,正面
真的很好哎 支持你哦,正面
好好努力,正面
你是最棒的,正面
这幅图是ai合成的吗？若真实，让人望尘莫及，惊掉下巴。,正面
这么有钱，都没件合身的衣服穿[二哈],负面
这是美元吗，你就哑巴了？？[疑问][疑问],正面
收回了一个赞[doge],正面
默默收回了一个赞[doge],正面
自己开心舒服就好(๑¯◡¯๑),正面
啃啃啃啃啃,正面
[酷],正面
开心就好噜，真的超级喜欢老师写的捡手机[awsl]嘻嘻[哈哈],正面
加油椰[打call],正面
自己舒服就好啦,正面
加油椰,正面
庆幸一下我还在,正面
今年努力往上走一走排名,负面
发个评论（之前一直在潜水）[春游家族],负面
过好自己比什么都重要,正面
哎呦好可爱哈哈哈哈我亲亲狗狗[亲亲][亲亲][亲亲]这么大的狗狗就是要被我亲的！[亲亲][亲亲][亲亲]看到狗狗更想亲了[亲亲],正面
二郎神才三个眼睛，香香和迪马都是四个眼睛[doge][doge][doge][doge]，加起来有八个！谁敢惹！[憧憬][憧憬][憧憬],负面
太可爱了哈哈哈，想想图一的表情包是什么呀[哇]想存,正面
梅香姐姐好可爱,正面
诶呦哈哈哈哈哈太萌了😘o(*≧▽≦)ツ,正面
哈哈哈哈哈哈哈后现代,正面
香香你好可爱[送花花][送花花],正面
太可爱了[可怜][可怜][可怜][可怜],负面
哈哈哈哈哈好可爱！！！[来抱抱],正面
物似主人型哈哈哈哈哈[哈哈],正面
啊啊啊太可爱了哈哈哈哈,正面
太可爱啦哈哈哈哈,正面
好可爱啊[抱一抱],正面
不敢惹不敢惹[笑cry],负面
啊，啊，这，笑死我了，我要转一下//@西伯利亚大脸猫:二郎神才三个眼睛，香香和迪马都是四个眼睛[doge][doge][doge][doge]，加起来有八个！谁敢惹！[憧憬][憧憬][憧憬],负面
全方位大爆剧是这样的呢[憧憬][打call][打call][打call],负面
刘亦菲黄亦玫全方位大爆[送花花],正面
【刘亦菲效应】罢了,正面
黄亦玫大爆[彩虹屁],正面
[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]，火！,正面
黄亦玫黄玫瑰好出圈啊[抱一抱],正面
#刘亦菲# 爆火角色黄亦玫,正面
[打call][打call][打call]黄亦玫排面,正面
刘亦菲效应,正面
[色][色][色]刘亦菲凭一己之力爆出圈[色][色][色],负面
啊啊啊全方位大爆剧,正面
刘亦菲玫瑰的故事全方位出圈大爆剧！贼火！刘亦菲牛#央视报道刘亦菲打卡冰封玫瑰# ,正面
啊你怎么知道我也是因为刘亦菲去了哈尔滨[doge] http://t.cn/A6uOI3NJ,正面
刚看完这个视频[偷笑],正面
刘亦菲黄亦玫持续效应是这样的[good][good],正面
我老公的影响力[舔屏],正面
我嘞个黄亦玫啊,正面
[doge]刘亦菲排面,正面
刘亦菲🐮,正面
大爆剧玫瑰的故事[good],正面
老大 在哪里抢啊[好爱哦],正面
知道你是真实的,正面
[good][good][good]林总威武,负面
打卡,中性
666888,中性
来真的啊,中性
卧槽,中性
[赞][赞][赞][赞][赞][赞],正面
888,正面
放假我就看,正面
[阴险][阴险][阴险]磕,负面
给我磕的死去活来[可怜][抓狂],负面
磕的我严重睡眠不足[晕],负面
他连找扣子视频他都发，他还有有啥不敢的[淡淡的],负面
你这条又火了吗都来给我点赞,正面
哈哈哈哈哈哈磕磕磕[干饭人][干饭人][干饭人],负面
[爱你][爱你]腾讯是知道我爱看什么的，太明目张胆了 http://t.cn/A6ujPDCU,正面
磕的老阿姨我都无心搞竞了，云养了7年的儿砸第一次没看他直播[二哈],负面
这是被明德给逼疯了,负面
疑似腾讯不惜一切代价夺回被李明德抢走的热度,正面
腾讯你搞这么大 我很孩怕,负面
腾讯你带头磕啊,负面
这样对吗 腾讯,负面
必须安排,正面
爸爸妈妈就这样恩恩爱爱[赢牛奶][赢牛奶],正面
是已经知道他们在一起了 [爱你]所以才,正面
哈哈哈哈[允悲],正面
我们这么嗑，腾讯也是有责任的～[淡淡的],正面
真棒[good],负面
我还真搜过[哈哈],正面
夜老师是谁？ http://t.cn/A6uYmNpE,正面
这是提醒粉丝去搜搜吗？那我试试去,正面
[舉手][舉手],负面
我,正面
我没有,正面
我搜过,正面
大鹅应该是22年的事儿了吧甚至更久,负面
《张反派的推特视频》,负面
笑死我了,负面
那咋搜,负面
张反派大鹅是什么意思[摊手],负面
哈哈哈哈哈哈 有这个就肯定被搜过,正面
现在去搜[并不简单],负面
懂了，立刻去搜,负面
其实保持真诚和炙热真的是这个圈子最强的通行卡，只不过大部分人拿不住它。,负面
而且只有他不觉得是猪肉奖，真诚地感谢一切，所以一切也同等地回报他，他们值得[老师好]加油新的一年走花路吧,正面
呜呜呜，虽然家产今天让我等了这么久，但是我心甘情愿！再也不是素人了[泪],正面
一起领奖的时候，云瑞听子义的致谢不住点头，也许是因为那些话也是他自己的写照“老天可能只是考验你的时间久一些，但是她不会放弃每个努力向前的人”,正面
今年也坐到了最后[悲伤] http://t.cn/A6uNHSg4,正面
小林越来越好[泪]（小林好像还在会场没有走[悲伤]）,正面
这就是他的命运之轮。,正面
妈呀，真的苦尽甘来了小林[悲伤][悲伤][悲伤],正面
真的感謝九重紫讓我們看到宋墨！讓我們看到這麼好的李昀銳！！祝福小林未來越來越好[給你小心心][給你小心心],正面
他真的是太真诚了，获奖感言也说的很切题，去年潜力演员我记得他说的获奖词里有潜力这个词，今年闪耀，他说的也是明年继续闪耀,正面
请走花路吧小林[good][good][good]//@溯光沉:其实保持真诚和炙热真的是这个圈子最强的通行卡，只不过大部分人拿不住它。,负面
@我叫王余木i [泪],正面
看你文字快哭了[泪],正面
@螺蛳粉公主阿霞 我觉得他人很沉稳性格很成熟，表面又很有少年感,正面
小林越来越好[泪],正面
眼睛袅袅了[苦涩]我永远喜欢真诚努力、懂得尊重感恩的人。如今你的潜力正在化作实力被越来越多的人看见呢@小林是李昀锐 ,正面
他们两个人都是这样真诚的走向了顶峰[抱一抱][抱一抱][抱一抱]//@溯光沉:其实保持真诚和炙热真的是这个圈子最强的通行卡，只不过大部分人拿不住它。,正面
从追星星的人变成了闪耀星光 ，小林做到了,正面
李昀锐前程似锦 [送花花],正面
[泪][泪][泪]以后都是上坡路,正面
qq的呢,正面
CY,中性
钉钉可以吗,负面
码一下,负面
10+5*4=30,中性
10+5x2等于20.也许你会说双床是4，但是人家给的是单床。,负面
没告诉手表的数值啊，不算手表是 39，算了手表不知道,负面
22,负面
12,负面
39,负面
70,负面
19,负面
24,负面
17,负面
5+15*2=35,中性
20,负面
30,负面
这么简单的题目让AI算不就行了？,正面
15,负面
35,负面
正常不该给外婆更好的生活条件？？？[费解][费解][费解][费解],负面
[咖啡],正面
你不要练,正面
你应该发你的体重,负面
我是三叠纪遗留下来的恐龙。,正面
啧，我是万年王八,正面
我是龙的传人，我五千岁了,正面
不许宠他了[微笑],正面
你说你是几千年的僵尸,负面
老猪肉装小猪崽,负面
丨,中性
咋都这么宠他[doge],正面
变成李明德了[微笑],正面
不许发了[淡淡的],正面
你嘴里到底有几句实话,负面
你不是25吗[微笑],正面
不是 到底谁这么宠他啊[晕],正面
你说你是几万年的老妖怪,负面
我去给我好不好,正面
额，应该是轴对称吧，这才是考点,负面
图片评论 http://t.cn/A6ul9bFf,负面
考公的题是这样的吗,正面
在玩抽象[哈哈][哈哈],正面
对称,中性
这我真不会呀。,负面
从小就抽象,正面
会不来一点,负面
哈哈，从小时候开始,正面
太抽象了,正面
天耶完全教不了,负面
这题目也太抽象了吧~[允悲],正面
我就不会，很笨的,负面
感觉现在的学生越来越难了[允悲],正面
不说根本想不到,负面
现在都这么复杂,正面
好抽象啊,正面
好抽象的题啊,正面
考公热了,正面
培养图形的推理感,正面
第一任女友呢,正面
图片评论 http://t.cn/A6ujcU4K,负面
不忘本，是个好人。,正面
马斯克的爆料总是让人震惊，但这次的内容确实让人难以接受。希望他未来能多分享一些积极正面的消息。,正面
我去翻了下这个新闻，这个真是让我震惊一脸 http://t.cn/A6uYReu0,负面
看ID大多数中东人的名字样式[怒]很符合我对信教的神人看法,正面
➗生男真是越来越多,正面
有没有人翻译下[泪],正面
[微笑]我真的是艹了,正面
“巴铁”在外的真实面目,正面
25万？？,负面
全是绿色的姓氏,负面
其实或许我们也只是同样的情况，只是没人敢说,负面
马斯克是反绿的你不知道？,负面
禽兽不如[鄙视][鄙视][鄙视],负面
到底是为什么？有详细报道和分析吗？,正面
凯文，这人连文案都要抄你的...... http://t.cn/A6uTobGN,正面
人类之癌,正面
@断空我Kuuga,正面
OMG,中性
夹也不送上热搜一趟,负面
看着像某地域和宗教的人,正面
真的好恶。。。,正面
强奸犯，在美国强奸了我的姐妹。,正面
京东其他高管的老家村民不知道作何感想,正面
希望我们村也出一个大强子,负面
这文笔怎么像个小学生写的[允悲],正面
学校能教出这样一个好学生真是难能可贵。,正面
村里人和小学老师一定在小时候对他非常好,正面
强子这点其他人没的比,负面
我想问这些年货是怎么分配的？不可能每一样每个家庭都有吧？,负面
懂得感恩[心],正面
王兴默默退出了群聊,正面
怎么嫁到这个村里？,正面
我现在改户口还来得及吗,正面
这绝对不是真的,负面
这比请明星代言效果更好,正面
不忘本心❤️,正面
比潘石屹强多了[允悲],正面
中国的草根，比较爱自己人,正面
感恩的心，会越做越大！！！同时，也做了接地气的营销！牛👍[鼓掌][鼓掌][鼓掌],正面
强哥还是有情有义的 有良知的企业家,正面
送上热搜越🔥越好， 私企老板看到不发福利也不至于克扣员工的工资,负面
豚子为啥不来评论，难道还不是铁粉[二哈],负面
哈哈哈哈哈哈努力的豚,正面
猫科动物喵~可爱的猫科动物喵~,正面
嘴上说着讨厌，但其实越发离不开了[笑cry],负面
哇为了女生学了中文好棒[求关注]——哦是机翻[白眼],正面
豚子太搞了,负面
有了哈哈哈哈哈哈哈哈,正面
[加油][加油],正面
okk,中性
[加油],正面
辛苦了[抱一抱][抱一抱][抱一抱][抱一抱][抱一抱],正面
努力💪,正面
挂一下等级,负面
努力,正面
好嘞[熊猫],正面
[加油][加油][加油],正面
努力！！！,负面
[比耶][比耶],负面
[喵喵],负面
致敬🫡🫡🫡,正面
致敬[泪],正面
🫡🫡,中性
济南对吧,正面
致敬[心],正面
再熟的朋友跟我贴一起，半小时后我也很想休息看看书，我是真喜欢一个人,正面
“有人在人堆里阿谀奉承 可我只想在独行的路上取悦自己 清净也是自由”,正面
不 不管是谁，我还是喜欢一个人待着,正面
不一定全对，我个人就很喜欢一个人独处，如果身边有个人待着的话，还得照顾他/她的情绪。,正面
@葡萄pp是平平啊 平平平平[色],正面
@没这肥四  看到这个想起了王一博[笑cry][笑cry][笑cry][笑cry],正面
@-Inzan,中性
深感认同。完全我的状态。[爱你],正面
@zcdfzxjjxsdlzy,中性
我是I人？不，我是e人～我I故我e～精神分裂～[笑cry][笑cry][笑cry],负面
平静平和安宁,正面
也内向，也喜欢内心的平静。,正面
那反之是不是也成立[羞嗒嗒]你以为自己是个性格外向的人，因为你喜欢交际，但实际上你只是需要不尴尬冷场的氛围。在能让你感觉放松的人面前，你其实可以一句话不说地沉默，不需要表现得活泼,正面
不好意思，我就是一个喜欢独处的人，因为我也能给他人带来平静[可爱],正面
没错没错[笑而不语],负面
碰到比自己更内向的人，会轻松点。要是对方一直展开话题聊天，反而会因为自己不知道问什么而有压力。,正面
@想挪移的pirate @yyyyami鸭,正面
@Rachel博 你就能给我带来安全感[彩虹屁][彩虹屁][彩虹屁],正面
我只想一个人独处，我觉得一个人太自在了,负面
黄旭华院士的百岁华诞，是对国家忠诚与科学奉献的最好见证。致敬这位核潜艇之父！,正面
致敬🫡黄老先生，国士无双,正面
祝黄老身体健康，延年益寿！,正面
致敬老先生[心][心],正面
黄老长命百岁[蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕],正面
致敬为国做贡献的科学家[赞][赞][赞],正面
潮汕人。[ok][围观],正面
120岁的也有 是100岁生日吗？,正面
致敬🫡🫡🫡🫡🫡🫡,正面
向中国脊梁致敬！,正面
🫡,中性
祝黄老身体健康[good][good][good],正面
直觉是心灵的GPS，导航着我们避开情感的堵车和事故多发路段。如果红灯亮了，不妨先停一停，给自己一个转弯的机会。毕竟，我们的目标是幸福大道，不是吗？,正面
比方说前男友，在一起之后从来坐他的车，我都不会主动坐副驾驶，心里直觉我从来不是他的最终选择，果然！！！[允悲],正面
希望新的一年拥有及时止损的勇气！[兔子],正面
包信玄学的,正面
@我素油漆小狗----,正面
可以把阳光值兑换回馈积分和晋江币这个活动弄回来吗[泪],正面
没感觉，虽然我是计算机本科生，计算机节也没听过,正面
新年快乐，平安健康富有，愿晋江越来越好，越来越多人爱😘,正面
希望管三冰心早日退休,正面
看着这些数字，管叔我脑袋发晕，就罚我2025写文200万字吧，我看得懂200万[嘻嘻][嘻嘻][嘻嘻][嘻嘻][打call][打call],正面
三叔，榜单的改革方法究竟行不行，又一周了，作者挣点钱不容易啊。而且作者挣的钱网站也有利，怎么就完全不想改呢,正面
新年快乐，叔，签约什么时候降低。,正面
@偶尔讲真话的老刘 你好，晋江页面的行间距能调整下吗，像微信读书或者番茄那样。 现在的特别难受。。,正面
能不能和起点一样整个粉丝值啊？在第一章评论区莫名引战开骂的人都没看过正文内容，一毛钱没花就让我免费当出气包？但凡买一章我都不说什么，纯喷子来我这里消遣我还得供着她们，这算什么？抬一抬粉丝值，阅读时长或者订阅不够禁止评论，如果能有五百年禁言就更好了,负面
叔能不能不订阅番外，但是正文全部订阅了也是全订啊，有一些番外真的不想买[泪]发标题的时候会有确定的标，但是你看那个个人主页的时候，他又不算在全订里面了[泪],正面
图片评论 http://t.cn/A6u9Hh4H,负面
能不能改导航，看得难受[泪]页面层级都是乱的，找文一点都不方便。频道内真的有人点进来吗[泪][NO],负面
新年新气象，蹲蹲晋江被黑事件进度[可怜],负面
1024,负面
元旦快乐！！！越来越好！！！！,正面
叔 新年快乐🎆🎆🎆,正面
叔，能不能搞个好点儿的朗读AI？[doge],负面
原来我不是理科生啊,负面
“不要觉得这世界上很少有人能做到基本的良心，就觉得做到了就应该被感恩戴德。  就总想着拿向下兼容威胁作者。  可若不是这一点点基本的良心，晋江拿什么吸引作者?拿什么和外面竞争?拿什么发展到如今?靠千疮百孔的网站系统吗?靠全世界最难用的app吗?靠一千零-一个bug吗?  懂得感恩，多积德行善，包括,正面
我希望我的收藏也能像这个算式一样up up up up up,正面
向先辈致敬。,正面
